-1,1,3,2,7,0
-1,1,3,2,7,1
-1,1,3,2,6,0
-1,1,3,2,5,0
-1,1,3,2,5,1
-1,1,3,2,4,2
-1,1,3,2,4,0
-1,1,3,2,4,1
-1,1,3,2,3,127
-1,1,3,2,3,0
-1,1,3,2,2,0
-1,1,3,2,2,1
-1,1,3,2,1,0
-1,1,3,2,7,255
-1,1,3,2,7,128
-1,1,3,2,6,255
-1,1,3,2,6,128
-1,1,3,2,4,128
-1,1,3,2,3,255
-1,1,3,2,3,254
-1,1,3,2,3,128
-1,1,3,2,1,255
-1,1,3,2,1,128
-1,1,3,2,7,383
-1,1,3,2,7,382
-1,1,3,2,6,379
-1,1,3,2,6,383
-1,1,3,2,6,382
-1,1,3,2,5,383
-1,1,3,2,4,256
-1,1,3,2,4,383
-1,1,3,2,3,256
-1,1,3,2,3,383
-1,1,3,2,2,256
-1,1,3,2,2,383
-1,1,3,2,1,383
-1,1,4,1,6,0
-1,1,4,1,5,0
-1,1,4,1,4,127
-1,1,4,1,4,0
-1,1,4,1,4,1
-1,1,4,1,7,255
-1,1,4,1,7,128
-1,1,4,1,4,128
-1,1,4,1,3,255
-1,1,4,1,3,128
-1,1,4,1,2,226
-1,1,4,1,2,225
-1,1,4,1,2,219
-1,1,4,1,8,280
-1,1,4,1,6,383
-1,1,4,1,5,383
-1,1,4,1,4,382
-1,1,4,2,7,0
-1,1,4,2,6,0
-1,1,4,2,5,127
-1,1,4,2,5,0
-1,1,4,2,4,127
-1,1,4,2,4,0
-1,1,4,2,3,127
-1,1,4,2,3,0
-1,1,4,2,8,128
-1,1,4,2,7,128
-1,1,4,2,4,128
-1,1,4,2,3,255
-1,1,4,2,1,128
-1,1,4,2,6,383
-1,1,4,2,6,382
-1,1,4,2,5,383
-1,1,4,2,4,383
-1,1,4,2,3,383
-1,1,4,2,1,324
-1,1,4,2,1,325
-1,1,4,2,1,383
-1,1,5,1,8,0
-1,1,5,1,7,0
-1,1,5,1,7,1
-1,1,5,1,6,0
-1,1,5,1,4,0
-1,1,5,1,3,127
-1,1,5,1,3,0
-1,1,5,1,2,0
-1,1,5,1,1,0
-1,1,5,1,8,255
-1,1,5,1,7,255
-1,1,5,1,7,128
-1,1,5,1,6,128
-1,1,5,1,4,143
-1,1,5,1,3,255
-1,1,5,1,3,254
-1,1,5,1,3,128
-1,1,5,1,1,255
-1,1,5,1,1,128
-1,1,5,1,7,383
-1,1,5,1,6,383
-1,1,5,1,4,383
-1,1,5,1,3,256
-1,1,5,1,3,382
-1,1,5,1,2,256
-1,1,5,1,2,257
-1,1,5,1,2,383
-1,1,5,1,2,258
-1,1,5,1,2,259
-1,1,5,1,2,260
-1,1,5,1,2,261
-1,1,5,1,2,262
-1,1,5,1,2,263
-1,1,5,1,1,383
-1,1,5,2,8,0
-1,1,5,2,8,1
-1,1,5,2,7,127
-1,1,5,2,7,0
-1,1,5,2,7,1
-1,1,5,2,6,127
-1,1,5,2,6,0
-1,1,5,2,6,1
-1,1,5,2,5,0
-1,1,5,2,5,1
-1,1,5,2,4,127
-1,1,5,2,4,0
-1,1,5,2,4,1
-1,1,5,2,3,127
-1,1,5,2,3,0
-1,1,5,2,3,1
-1,1,5,2,2,127
-1,1,5,2,2,0
-1,1,5,2,2,1
-1,1,5,2,1,127
-1,1,5,2,1,0
-1,1,5,2,8,255
-1,1,5,2,8,128
-1,1,5,2,7,255
-1,1,5,2,7,128
-1,1,5,2,6,255
-1,1,5,2,6,128
-1,1,5,2,5,255
-1,1,5,2,5,154
-1,1,5,2,3,255
-1,1,5,2,3,128
-1,1,5,2,2,255
-1,1,5,2,2,128
-1,1,5,2,1,255
-1,1,5,2,1,128
-1,1,5,2,8,383
-1,1,5,2,7,256
-1,1,5,2,7,383
-1,1,5,2,7,382
-1,1,5,2,6,256
-1,1,5,2,6,383
-1,1,5,2,6,382
-1,1,5,2,5,383
-1,1,5,2,4,256
-1,1,5,2,4,383
-1,1,5,2,4,382
-1,1,5,2,3,256
-1,1,5,2,3,383
-1,1,5,2,2,256
-1,1,5,2,2,383
-1,1,5,2,2,382
-1,1,5,2,1,283
-1,1,5,2,1,280
-1,1,5,2,1,256
-1,1,5,2,1,383
-1,1,5,2,1,382
-1,1,6,1,6,0
-1,1,6,1,4,127
-1,1,6,1,4,0
-1,1,6,1,3,0
-1,1,6,1,1,109
-1,1,6,1,8,255
-1,1,6,1,8,128
-1,1,6,1,6,128
-1,1,6,1,5,128
-1,1,6,1,4,128
-1,1,6,1,3,255
-1,1,6,1,5,383
-1,1,6,1,4,383
-1,1,6,1,2,285
-1,1,6,2,6,0
-1,1,6,2,5,0
-1,1,6,2,4,127
-1,1,6,2,3,0
-1,1,6,2,6,128
-1,1,6,2,3,255
-1,1,6,2,6,373
-1,1,6,2,6,377
-1,1,6,2,6,379
-1,1,6,2,6,378
-1,1,6,2,6,381
-1,1,6,2,6,383
-1,1,6,2,6,382
-1,1,6,2,5,383
-1,1,6,2,5,382
-1,1,6,2,4,272
-1,1,6,2,4,271
-1,1,6,2,4,256
-1,1,6,2,4,383
1,1,1,1,8,0
1,1,1,1,7,0
1,1,1,1,6,127
1,1,1,1,6,0
1,1,1,1,5,0
1,1,1,1,4,127
1,1,1,1,4,0
1,1,1,1,4,1
1,1,1,1,3,127
1,1,1,1,3,0
1,1,1,1,2,0
1,1,1,1,8,255
1,1,1,1,8,128
1,1,1,1,7,255
1,1,1,1,7,128
1,1,1,1,6,255
1,1,1,1,6,128
1,1,1,1,4,168
1,1,1,1,4,167
1,1,1,1,4,161
1,1,1,1,4,160
1,1,1,1,3,255
1,1,1,1,3,128
1,1,1,1,3,129
1,1,1,1,1,255
1,1,1,1,1,254
1,1,1,1,1,128
1,1,1,1,7,383
1,1,1,1,6,383
1,1,1,1,5,383
1,1,1,1,4,256
1,1,1,1,4,383
1,1,1,1,3,256
1,1,1,1,3,383
1,1,1,1,3,382
1,1,1,1,2,256
1,1,1,1,2,383
1,1,1,1,1,383
1,1,1,2,8,127
1,1,1,2,8,0
1,1,1,2,8,1
1,1,1,2,7,127
1,1,1,2,7,0
1,1,1,2,7,1
1,1,1,2,6,127
1,1,1,2,6,0
1,1,1,2,6,1
1,1,1,2,6,2
1,1,1,2,5,127
1,1,1,2,5,0
1,1,1,2,4,2
1,1,1,2,4,127
1,1,1,2,4,0
1,1,1,2,4,1
1,1,1,2,3,127
1,1,1,2,3,0
1,1,1,2,3,1
1,1,1,2,2,2
1,1,1,2,2,127
1,1,1,2,2,0
1,1,1,2,2,1
1,1,1,2,1,127
1,1,1,2,1,0
1,1,1,2,1,1
1,1,1,2,8,255
1,1,1,2,8,128
1,1,1,2,8,129
1,1,1,2,8,253
1,1,1,2,7,255
1,1,1,2,7,128
1,1,1,2,6,255
1,1,1,2,6,128
1,1,1,2,5,255
1,1,1,2,5,128
1,1,1,2,5,129
1,1,1,2,5,142
1,1,1,2,5,144
1,1,1,2,4,255
1,1,1,2,4,128
1,1,1,2,3,255
1,1,1,2,3,254
1,1,1,2,3,128
1,1,1,2,3,129
1,1,1,2,2,255
1,1,1,2,2,128
1,1,1,2,1,255
1,1,1,2,1,254
1,1,1,2,1,128
1,1,1,2,8,256
1,1,1,2,8,383
1,1,1,2,8,382
1,1,1,2,7,256
1,1,1,2,7,383
1,1,1,2,7,382
1,1,1,2,6,381
1,1,1,2,6,256
1,1,1,2,6,383
1,1,1,2,6,382
1,1,1,2,5,383
1,1,1,2,5,382
1,1,1,2,4,256
1,1,1,2,4,257
1,1,1,2,4,380
1,1,1,2,3,256
1,1,1,2,3,383
1,1,1,2,3,382
1,1,1,2,2,256
1,1,1,2,2,383
1,1,1,2,2,382
1,1,1,2,1,372
1,1,1,2,1,376
1,1,1,2,1,256
1,1,1,2,1,383
1,1,2,1,6,0
1,1,2,1,5,0
1,1,2,1,4,127
1,1,2,1,4,0
1,1,2,1,3,0
1,1,2,1,8,255
1,1,2,1,7,128
1,1,2,1,4,128
1,1,2,1,3,255
1,1,2,1,3,254
1,1,2,1,1,128
1,1,2,1,1,130
1,1,2,1,6,383
1,1,2,1,5,381
1,1,2,1,5,382
1,1,2,1,4,383
1,1,2,1,3,383
1,1,2,1,1,383
1,1,2,2,7,0
1,1,2,2,6,127
1,1,2,2,6,0
1,1,2,2,6,124
1,1,2,2,5,0
1,1,2,2,4,127
1,1,2,2,4,0
1,1,2,2,3,127
1,1,2,2,3,0
1,1,2,2,8,255
1,1,2,2,7,255
1,1,2,2,6,255
1,1,2,2,4,255
1,1,2,2,4,128
1,1,2,2,3,128
1,1,2,2,6,383
1,1,2,2,5,383
1,1,2,2,4,383
1,1,2,2,3,381
1,1,2,2,3,383
1,1,3,1,8,0
1,1,3,1,8,1
1,1,3,1,7,127
1,1,3,1,7,0
1,1,3,1,7,1
1,1,3,1,6,127
1,1,3,1,6,0
1,1,3,1,6,1
1,1,3,1,5,0
1,1,3,1,5,1
1,1,3,1,4,127
1,1,3,1,4,0
1,1,3,1,4,1
1,1,3,1,3,127
1,1,3,1,3,0
1,1,3,1,3,1
1,1,3,1,2,0
1,1,3,1,1,0
1,1,3,1,8,255
1,1,3,1,8,128
1,1,3,1,7,255
1,1,3,1,7,128
1,1,3,1,6,255
1,1,3,1,6,128
1,1,3,1,6,129
1,1,3,1,4,255
1,1,3,1,4,128
1,1,3,1,3,255
1,1,3,1,3,254
1,1,3,1,3,128
1,1,3,1,1,255
1,1,3,1,1,254
1,1,3,1,1,128
1,1,3,1,8,383
1,1,3,1,7,256
1,1,3,1,7,383
1,1,3,1,7,382
1,1,3,1,7,381
1,1,3,1,6,383
1,1,3,1,5,383
1,1,3,1,4,256
1,1,3,1,4,383
1,1,3,1,4,382
1,1,3,1,3,256
1,1,3,1,3,383
1,1,3,1,3,382
1,1,3,1,2,256
1,1,3,1,2,257
1,1,3,1,2,383
1,1,3,1,2,259
1,1,3,1,1,383
1,1,3,2,8,0
1,1,3,2,8,1
1,1,3,2,7,2
1,1,3,2,7,0
1,1,3,2,6,127
1,1,3,2,6,0
1,1,3,2,5,0
1,1,3,2,5,1
1,1,3,2,5,2
1,1,3,2,5,3
1,1,3,2,5,4
1,1,3,2,5,6
1,1,3,2,4,2
1,1,3,2,4,0
1,1,3,2,4,1
1,1,3,2,3,127
1,1,3,2,3,0
1,1,3,2,3,1
1,1,3,2,2,15
1,1,3,2,2,2
1,1,3,2,2,127
1,1,3,2,2,0
1,1,3,2,2,1
1,1,3,2,1,0
1,1,3,2,8,255
1,1,3,2,8,128
1,1,3,2,7,255
1,1,3,2,7,128
1,1,3,2,6,255
1,1,3,2,6,128
1,1,3,2,5,255
1,1,3,2,5,128
1,1,3,2,4,255
1,1,3,2,4,128
1,1,3,2,3,255
1,1,3,2,3,128
1,1,3,2,3,129
1,1,3,2,2,254
1,1,3,2,2,255
1,1,3,2,2,128
1,1,3,2,1,255
1,1,3,2,8,383
1,1,3,2,7,383
1,1,3,2,6,383
1,1,3,2,6,382
1,1,3,2,5,379
1,1,3,2,5,381
1,1,3,2,5,383
1,1,3,2,5,382
1,1,3,2,4,383
1,1,3,2,4,382
1,1,3,2,3,256
1,1,3,2,3,383
1,1,3,2,3,382
1,1,3,2,2,383
1,1,3,2,1,349
1,1,3,2,1,383
1,1,4,1,6,0
1,1,4,1,5,0
1,1,4,1,5,1
1,1,4,1,5,2
1,1,4,1,4,0
1,1,4,1,7,255
1,1,4,1,7,128
1,1,4,1,6,255
1,1,4,1,6,128
1,1,4,1,4,128
1,1,4,1,3,255
1,1,4,1,3,128
1,1,4,1,2,226
1,1,4,1,2,219
1,1,4,1,6,383
1,1,4,1,5,381
1,1,4,1,5,383
1,1,4,1,4,383
1,1,4,1,3,383
1,1,4,2,6,0
1,1,4,2,5,0
1,1,4,2,4,127
1,1,4,2,4,0
1,1,4,2,3,127
1,1,4,2,3,0
1,1,4,2,3,1
1,1,4,2,1,119
1,1,4,2,6,128
1,1,4,2,4,255
1,1,4,2,4,128
1,1,4,2,3,255
1,1,4,2,6,383
1,1,4,2,5,383
1,1,4,2,4,383
1,1,5,1,8,2
1,1,5,1,8,127
1,1,5,1,8,0
1,1,5,1,8,1
1,1,5,1,7,127
1,1,5,1,7,0
1,1,5,1,7,1
1,1,5,1,6,127
1,1,5,1,6,0
1,1,5,1,6,1
1,1,5,1,5,127
1,1,5,1,5,0
1,1,5,1,4,2
1,1,5,1,4,127
1,1,5,1,4,0
1,1,5,1,4,1
1,1,5,1,3,127
1,1,5,1,3,0
1,1,5,1,3,1
1,1,5,1,2,0
1,1,5,1,1,127
1,1,5,1,1,0
1,1,5,1,1,1
1,1,5,1,8,255
1,1,5,1,8,254
1,1,5,1,8,128
1,1,5,1,8,191
1,1,5,1,7,255
1,1,5,1,7,128
1,1,5,1,6,255
1,1,5,1,6,128
1,1,5,1,4,255
1,1,5,1,4,128
1,1,5,1,3,255
1,1,5,1,3,128
1,1,5,1,2,128
1,1,5,1,1,255
1,1,5,1,1,254
1,1,5,1,1,128
1,1,5,1,8,256
1,1,5,1,8,383
1,1,5,1,7,256
1,1,5,1,7,383
1,1,5,1,7,382
1,1,5,1,6,256
1,1,5,1,6,383
1,1,5,1,6,382
1,1,5,1,5,383
1,1,5,1,4,256
1,1,5,1,4,383
1,1,5,1,4,382
1,1,5,1,3,264
1,1,5,1,3,263
1,1,5,1,3,256
1,1,5,1,3,383
1,1,5,1,3,382
1,1,5,1,2,256
1,1,5,1,2,383
1,1,5,1,2,382
1,1,5,1,1,383
1,1,5,2,8,0
1,1,5,2,8,1
1,1,5,2,7,0
1,1,5,2,6,0
1,1,5,2,5,127
1,1,5,2,4,127
1,1,5,2,4,0
1,1,5,2,3,127
1,1,5,2,3,0
1,1,5,2,3,1
1,1,5,2,2,127
1,1,5,2,2,0
1,1,5,2,1,0
1,1,5,2,8,255
1,1,5,2,6,255
1,1,5,2,6,128
1,1,5,2,5,144
1,1,5,2,5,154
1,1,5,2,5,217
1,1,5,2,4,160
1,1,5,2,4,151
1,1,5,2,4,150
1,1,5,2,4,237
1,1,5,2,4,144
1,1,5,2,3,255
1,1,5,2,3,254
1,1,5,2,3,128
1,1,5,2,3,129
1,1,5,2,8,383
1,1,5,2,7,383
1,1,5,2,7,382
1,1,5,2,6,380
1,1,5,2,5,383
1,1,5,2,4,256
1,1,5,2,4,383
1,1,5,2,3,256
1,1,5,2,3,383
1,1,5,2,2,256
1,1,5,2,2,257
1,1,5,2,2,258
1,1,5,2,2,259
1,1,5,2,2,261
1,1,5,2,2,262
1,1,5,2,2,263
1,1,5,2,2,266
1,1,5,2,1,383
1,1,6,1,6,0
1,1,6,1,5,0
1,1,6,1,4,127
1,1,6,1,4,0
1,1,6,1,3,127
1,1,6,1,3,0
1,1,6,1,3,1
1,1,6,1,3,4
1,1,6,1,2,0
1,1,6,1,1,119
1,1,6,1,6,128
1,1,6,1,3,255
1,1,6,1,2,225
1,1,6,1,6,383
1,1,6,1,5,383
1,1,6,1,4,383
1,1,6,2,6,0
1,1,6,2,5,0
1,1,6,2,4,127
1,1,6,2,4,0
1,1,6,2,3,127
1,1,6,2,3,0
1,1,6,2,2,0
1,1,6,2,8,255
1,1,6,2,6,128
1,1,6,2,4,255
1,1,6,2,4,128
1,1,6,2,3,255
1,1,6,2,3,128
1,1,6,2,8,383
1,1,6,2,6,383
1,1,6,2,6,382
1,1,6,2,5,383
1,1,6,2,4,379
1,1,6,2,4,382
1,1,6,2,3,383
1,1,6,2,2,383
1,2,16,2,16,0
1,2,16,2,15,0
1,2,16,2,13,0
1,2,16,2,14,0
1,2,16,2,13,1
1,2,16,2,13,62
1,2,16,2,13,63
1,2,16,2,11,174
1,2,16,2,11,173
1,2,16,2,11,170
1,2,16,2,11,94
1,2,16,2,10,78
1,2,16,2,7,383
1,2,16,2,7,382
1,2,16,2,7,381
1,2,16,2,6,379
1,2,16,2,6,380
1,2,16,2,5,383
1,2,16,2,6,383
1,2,16,2,8,97
1,2,16,2,8,96
1,2,16,2,8,4
1,2,16,2,8,0
1,2,16,2,7,0
1,2,16,2,5,0
1,2,16,2,6,0
1,2,16,2,4,383
1,2,16,2,1,114
1,2,16,2,1,115
-1,1,7,1,8,2
-1,1,7,1,8,0
-1,1,7,1,8,1
-1,1,7,1,7,0
-1,1,7,1,6,0
-1,1,7,1,4,127
-1,1,7,1,4,0
-1,1,7,1,4,1
-1,1,7,1,3,127
-1,1,7,1,3,0
-1,1,7,1,3,1
-1,1,7,1,2,127
-1,1,7,1,1,0
-1,1,7,1,8,255
-1,1,7,1,8,128
-1,1,7,1,7,255
-1,1,7,1,7,128
-1,1,7,1,6,255
-1,1,7,1,3,255
-1,1,7,1,3,254
-1,1,7,1,3,128
-1,1,7,1,3,250
-1,1,7,1,3,245
-1,1,7,1,2,128
-1,1,7,1,1,255
-1,1,7,1,1,128
-1,1,7,1,8,383
-1,1,7,1,7,383
-1,1,7,1,6,383
-1,1,7,1,5,381
-1,1,7,1,5,383
-1,1,7,1,5,382
-1,1,7,1,4,383
-1,1,7,1,3,256
-1,1,7,1,3,383
-1,1,7,1,2,383
-1,1,7,1,1,383
-1,1,7,2,8,2
-1,1,7,2,8,127
-1,1,7,2,8,0
-1,1,7,2,8,1
-1,1,7,2,7,2
-1,1,7,2,7,127
-1,1,7,2,7,0
-1,1,7,2,7,1
-1,1,7,2,6,127
-1,1,7,2,6,126
-1,1,7,2,6,0
-1,1,7,2,6,1
-1,1,7,2,6,63
-1,1,7,2,5,0
-1,1,7,2,4,2
-1,1,7,2,4,127
-1,1,7,2,4,0
-1,1,7,2,4,1
-1,1,7,2,3,127
-1,1,7,2,3,0
-1,1,7,2,3,1
-1,1,7,2,2,2
-1,1,7,2,2,3
-1,1,7,2,2,127
-1,1,7,2,2,0
-1,1,7,2,2,1
-1,1,7,2,1,127
-1,1,7,2,1,0
-1,1,7,2,1,1
-1,1,7,2,1,30
-1,1,7,2,8,255
-1,1,7,2,8,128
-1,1,7,2,8,244
-1,1,7,2,7,255
-1,1,7,2,7,128
-1,1,7,2,7,129
-1,1,7,2,6,255
-1,1,7,2,6,254
-1,1,7,2,6,128
-1,1,7,2,6,129
-1,1,7,2,6,191
-1,1,7,2,5,255
-1,1,7,2,5,128
-1,1,7,2,3,255
-1,1,7,2,3,254
-1,1,7,2,3,128
-1,1,7,2,3,129
-1,1,7,2,3,191
-1,1,7,2,2,192
-1,1,7,2,2,255
-1,1,7,2,2,128
-1,1,7,2,1,255
-1,1,7,2,1,128
-1,1,7,2,8,256
-1,1,7,2,8,383
-1,1,7,2,8,382
-1,1,7,2,7,256
-1,1,7,2,7,383
-1,1,7,2,7,382
-1,1,7,2,6,381
-1,1,7,2,6,256
-1,1,7,2,6,383
-1,1,7,2,6,382
-1,1,7,2,5,256
-1,1,7,2,5,383
-1,1,7,2,5,382
-1,1,7,2,4,256
-1,1,7,2,4,257
-1,1,7,2,4,383
-1,1,7,2,4,382
-1,1,7,2,3,256
-1,1,7,2,3,383
-1,1,7,2,3,382
-1,1,7,2,2,256
-1,1,7,2,2,383
-1,1,7,2,2,382
-1,1,7,2,2,381
-1,1,7,2,1,256
-1,1,7,2,1,383
-1,1,7,2,1,382
-1,1,8,1,6,0
-1,1,8,1,4,127
-1,1,8,1,4,0
-1,1,8,1,3,127
-1,1,8,1,3,0
-1,1,8,1,2,127
-1,1,8,1,6,255
-1,1,8,1,6,128
-1,1,8,1,4,255
-1,1,8,1,3,255
-1,1,8,1,1,255
-1,1,8,1,6,382
-1,1,8,1,5,383
-1,1,8,1,4,381
-1,1,8,1,4,256
-1,1,8,1,4,382
-1,1,8,1,2,383
-1,1,8,1,1,379
-1,1,8,2,7,0
-1,1,8,2,6,0
-1,1,8,2,5,0
-1,1,8,2,4,127
-1,1,8,2,4,0
-1,1,8,2,3,127
-1,1,8,2,3,0
-1,1,8,2,7,128
-1,1,8,2,4,128
-1,1,8,2,3,255
-1,1,8,2,3,128
-1,1,8,2,6,383
-1,1,8,2,6,382
-1,1,8,2,5,383
-1,1,8,2,4,256
-1,1,8,2,4,383
-1,1,8,2,3,383
-1,1,9,1,8,127
-1,1,9,1,8,0
-1,1,9,1,8,1
-1,1,9,1,7,2
-1,1,9,1,7,127
-1,1,9,1,7,0
-1,1,9,1,7,1
-1,1,9,1,6,127
-1,1,9,1,6,0
-1,1,9,1,6,1
-1,1,9,1,6,2
-1,1,9,1,5,127
-1,1,9,1,5,0
-1,1,9,1,5,1
-1,1,9,1,5,2
-1,1,9,1,5,3
-1,1,9,1,4,127
-1,1,9,1,4,0
-1,1,9,1,4,1
-1,1,9,1,3,127
-1,1,9,1,3,0
-1,1,9,1,3,1
-1,1,9,1,2,2
-1,1,9,1,2,3
-1,1,9,1,2,127
-1,1,9,1,2,0
-1,1,9,1,2,1
-1,1,9,1,1,127
-1,1,9,1,1,0
-1,1,9,1,1,1
-1,1,9,1,8,255
-1,1,9,1,8,254
-1,1,9,1,8,128
-1,1,9,1,7,255
-1,1,9,1,7,128
-1,1,9,1,7,191
-1,1,9,1,6,255
-1,1,9,1,6,128
-1,1,9,1,6,129
-1,1,9,1,6,191
-1,1,9,1,5,255
-1,1,9,1,5,254
-1,1,9,1,5,128
-1,1,9,1,4,255
-1,1,9,1,4,128
-1,1,9,1,3,255
-1,1,9,1,3,254
-1,1,9,1,3,128
-1,1,9,1,3,129
-1,1,9,1,2,254
-1,1,9,1,2,255
-1,1,9,1,2,128
-1,1,9,1,1,255
-1,1,9,1,1,254
-1,1,9,1,1,128
-1,1,9,1,8,256
-1,1,9,1,8,383
